SUMMIT TRUCK BODIES,,58512,ER-5000,Ernest-Spencer Metals Inc,Dale,Miller,,785-484-3165  x216,2020-04-28-00.00.00.000000,2020-05-19-00.00.00.000000,LBAILEY,,,1,400-30091,400-30091,60,EA,,"WELDMENT,REAR CRANE BRACKET, 6K",,0,0,,,,,,,,,,,,,785-484-3208,,,,0,0,,35.55,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58422,ER-5000,Ernest-Spencer Metals Inc,Dale,Miller,,785-484-3165  x216,2020-04-22-00.00.00.000000,2020-05-18-00.00.00.000000,LBAILEY,,,1,400-30821,400-30821,12,EA,"WELDMENT, CRANE BRKT., STELLAR 14528, W/ TAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",WELDMENT", CRANE BRKT," 14528""",,0,0,,,,,,,,,,,,,785-484-3208,,,,0,0,,46.11,,,Parts - Dee,Fab -OS,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
SUMMIT TRUCK BODIES,,58369,IM-4000,I & M Machine & Fabrication,JON,BARRON,,816-233-6841,2020-04-20-00.00.00.000000,2020-05-08-00.00.00.000000,DEEW,Company Truck,I&M Quote 120356,7,400-30967,SUMMI-400-30967,1,EA,,"DS PANRAIL,  C6 X 8.2, 169.5 L, NO TRANS",2020-03-06-00.00.00.000000,0,0,,,,,,,,,,,,,816-232-8255,,,,0,0,0,239.55,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58369,IM-4000,I & M Machine & Fabrication,JON,BARRON,,816-233-6841,2020-04-20-00.00.00.000000,2020-05-08-00.00.00.000000,DEEW,Company Truck,I&M Quote 120356,8,400-30968,SUMMI-400-30968,1,EA,,"PS PANRAIL, C6 X 8.2, 169.5 L, NO TRANSV",2020-03-06-00.00.00.000000,0,0,,,,,,,,,,,,,816-232-8255,,,,0,0,0,239.55,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58403,KO-6000,KOOIMA COMPANY,BOB,MEYER,,712-476-5600,2020-04-21-00.00.00.000000,2020-04-30-00.00.00.000000,LBAILEY,Company Truck,,3,400-31412,400-31412,10,EA,,"DS PAN RAIL, C6 X 8.2 #, 169.50",,10,0,,,,,,,,,,,,,712-476-5403,,,,0,0,,108.3,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58403,KO-6000,KOOIMA COMPANY,BOB,MEYER,,712-476-5600,2020-04-21-00.00.00.000000,2020-04-30-00.00.00.000000,LBAILEY,Company Truck,,4,400-31413,400-31413,10,EA,,"PS PAN RAIL, C6 X 8.2 #, 169.50",,10,0,,,,,,,,,,,,,712-476-5403,,,,0,0,,108.3,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58562,KO-6000,KOOIMA COMPANY,BOB,MEYER,,712-476-5600,2020-04-30-00.00.00.000000,2020-05-21-00.00.00.000000,LBAILEY,Company Truck,,1,400-31834,400-31834,10,EA,,"DS PAN RAIL, SERV, 8, 132",,0,0,,,,,,,,,,,,,712-476-5403,,,,0,0,,121.95,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58562,KO-6000,KOOIMA COMPANY,BOB,MEYER,,712-476-5600,2020-04-30-00.00.00.000000,2020-05-21-00.00.00.000000,LBAILEY,Company Truck,,2,400-31835,400-31835,10,EA,,"PS PAN RAIL, SERV, 8, 132",,0,0,,,,,,,,,,,,,712-476-5403,,,,0,0,,121.95,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58522,NO-4000,Norfolk Iron & Metal,TRACY,GILBREATH,,800-446-8200,2020-04-28-00.00.00.000000,2020-05-19-00.00.00.000000,LBAILEY,Company Truck,,1,400-41303,400-41303,22,EA,,3in X 3in CROSS MEMBER TUBE 42 IN LGTH,,0,0,,,,,,,,,,,,,620-342-9292,,,,0,0,,18.8,,,Parts - Dee,General,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58455,GU-3000,Gunnebo-Johnson Corporation,,,,800-331-5460,2020-04-23-00.00.00.000000,2020-05-07-00.00.00.000000,DEEW,,,1,400-60002,471272,1,EA,,HOOK 7 TON EYE SWIVEL,,0,0,,,,,,,,,,,,,918-834-0984,,,,0,0,,538.5,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58517,HE-5100,Hetronic USA,,,,,2020-04-28-00.00.00.000000,2020-05-08-00.00.00.000000,LBAILEY,UPS - Ground,,1,400-60067,11243500,4,EA,,BATTERY TUBE AA HETRONIC RADIO,,0,0,,,,,,,,,,,,,,,,,0,0,,28,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58086,AL-7000,"All State Industries, Inc",Parker,Grease,,,2020-04-02-00.00.00.000000,2020-04-30-00.00.00.000000,LBAILEY,,,1,400-60199,400-60199,300,EA,,"PAD, WEAR",,0,0,,,,,,,,,,,,,,,,,0,0,,3.66,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58518,IM-4000,I & M Machine & Fabrication,JON,BARRON,,816-233-6841,2020-04-28-00.00.00.000000,2020-05-12-00.00.00.000000,LBAILEY,Company Truck,,1,400-60201,SUMMI-400-60201,100,EA,,"WASHER RETAINER, SS",,0,0,,,,,,,,,,,,,816-232-8255,,,,0,0,,2.5,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58453,UT-5200,U-Tek CNC Solutions LLC,,,,,2020-04-23-00.00.00.000000,2020-05-21-00.00.00.000000,LBAILEY,,,1,400-60202,400-60202,70,EA,,"PIN, LIFT CYLINDER, PEDESTAL TO BOOM, 10",,0,0,,,,,,,,,,,,,,,,,0,0,,28.694,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58525,UT-5200,U-Tek CNC Solutions LLC,,,,,2020-04-28-00.00.00.000000,2020-05-26-00.00.00.000000,LBAILEY,,,1,400-60203,400-60203,80,EA,,"PIN, BASE CYLINDER, PEDESTAL TO CYLINDER",,0,0,,,,,,,,,,,,,,,,,0,0,,26.587,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58431,UT-5200,U-Tek CNC Solutions LLC,,,,,2020-04-22-00.00.00.000000,2020-06-03-00.00.00.000000,LBAILEY,,,2,400-60205,400-60205,60,EA,,"PIN, INNER CYLINDER",,0,0,,,,,,,,,,,,,,,,,0,0,,12.822,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58518,IM-4000,I & M Machine & Fabrication,JON,BARRON,,816-233-6841,2020-04-28-00.00.00.000000,2020-05-12-00.00.00.000000,LBAILEY,Company Truck,,2,400-60217,SUMMI-400-60217,100,EA,,ANGLE POINTER,,0,0,,,,,,,,,,,,,816-232-8255,,,,0,0,,2.96,,,FParts - Sales,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58328,ER-5000,Ernest-Spencer Metals Inc,Dale,Miller,,785-484-3165  x216,2020-04-16-00.00.00.000000,2020-05-21-00.00.00.000000,LBAILEY,,,1,400-60226,400-60226,176,EA,,"WIRE BAIL, CRANE, CABLE GUIDE, FOLD-OVER",,0,0,,,,,,,,,,,,,785-484-3208,,,,0,0,,16.04,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58051,BR-3500,BRADEN/PACCAR WINCH,Randy,Vier,,918-259-3339,2020-03-31-00.00.00.000000,2020-05-29-00.00.00.000000,DEEW,ABF,,1,400-60228,6025,60,EA,,"WINCH, CRANE, 10  AND 12K",2020-05-29-00.00.00.000000,0,0,,,,,,,,,,,,,918-259-1575,,,,0,0,,1795,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58328,ER-5000,Ernest-Spencer Metals Inc,Dale,Miller,,785-484-3165  x216,2020-04-16-00.00.00.000000,2020-05-21-00.00.00.000000,LBAILEY,,,2,400-60242,400-60242,60,EA,,"WELDMENT, ANTI-2 BLOCK",,0,0,,,,,,,,,,,,,785-484-3208,,,,0,0,,55.28,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58463,IM-4000,I & M Machine & Fabrication,JON,BARRON,,816-233-6841,2020-04-24-00.00.00.000000,2020-05-08-00.00.00.000000,DEEW,Company Truck,,1,400-60337,SUMMI 400-60337,4,EA,,"SHIELD,GEAR,14K CRANE,ROTATION GEAR PN 4",,0,0,,,,,,,,,,,,,816-232-8255,,,,0,0,,72.05,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58447,FO-4000,Force America,DON,HOUGH,,816-587-6363,2020-04-23-00.00.00.000000,2020-07-17-00.00.00.000000,DEEW,,,2,400-60355,400-17231,2,EA,,"CYLINDER, LIFT,14629, 6.00 BORE 26.50 ST",,0,0,,,,,,,,,,,,,816-587-6464,,,,0,0,,1450.25,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58333,WI-4600,WIRE ROPE CORPORATION OF AMERICA,KATHY,CATON,,816-270-4816,2020-04-16-00.00.00.000000,2020-05-15-00.00.00.000000,LBAILEY,,,1,400-60383,6X25 XXIP IWRC,15,EA,"CABLE, 7/16 IN DIA. WIRE ROPE WITH THIMBLE, 115-HT 6X25 XXIP IWRC, 100 FT, BS 11.2 TONS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",CABLE", 7/16 DIA. WIRE ROPE, 100ft," 10K20""",,0,0,,,,,,,,,,,,,816-270-4769,,,,0,0,,163.86,"Wathena, KS",,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
SUMMIT TRUCK BODIES,,58205,AL-7000,"All State Industries, Inc",Parker,Grease,,,2020-04-09-00.00.00.000000,2020-05-07-00.00.00.000000,LBAILEY,,,1,400-60388,400-60388,100,EA,,"SPACER,2 IN LG,.59 IN ID, 1 IN OD,NA NYL",,0,0,,,,,,,,,,,,,,,,,0,0,,4.21,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58447,FO-4000,Force America,DON,HOUGH,,816-587-6363,2020-04-23-00.00.00.000000,2020-07-17-00.00.00.000000,DEEW,,,1,400-60409,400-17219,2,EA,,"CYLINDER, EXTEND, 14629, 3 BORE,178.50",,0,0,,,,,,,,,,,,,816-587-6464,,,,0,0,,2774.92,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58506,AL-7000,"All State Industries, Inc",Parker,Grease,,,2020-04-28-00.00.00.000000,2020-05-28-00.00.00.000000,LBAILEY,,,2,400-60482,400-60482,100,EA,,"SHEAVE, 9 IN OD, 1.125 IN ID, ABLY1/8 T",,0,0,,,,,,,,,,,,,,,,,0,0,,61.17,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,56612,BR-3500,BRADEN/PACCAR WINCH,Randy,Vier,,918-259-3339,2020-01-08-00.00.00.000000,2020-05-08-00.00.00.000000,DEEW,ABF,,1,400-60486,BG4B-05660,60,EA,,"WINCH,6 AND 8K CRANE,5,000 LB SINGLE LIN",2020-03-18-00.00.00.000000,40,0,,,,,,,,,,,,,918-259-1575,,,,0,0,,1580,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58475,CU-4100,"CUSTOM-PAK, INC",Penny,Wagoner,,563-242-1801,2020-04-24-00.00.00.000000,2020-05-22-00.00.00.000000,LBAILEY,,,1,400-60530,9000-07,240,EA,,"CASE, BLACK PLASTIC FOR CRANE MANUAL",,0,0,,,,,,,,,,,,,563-244-5362,,,,0,0,,6.99,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58515,FO-4000,Force America,DON,HOUGH,,816-587-6363,2020-04-28-00.00.00.000000,2020-05-08-00.00.00.000000,LBAILEY,,,1,400-60532,400-17176,10,EA,,"CYLINDER, EXTEND,10629, 12629, 2.5 BORE ",,0,0,,,,,,,,,,,,,816-587-6464,,,,0,0,,1911.6,,,KANBAN,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58449,BR-3500,BRADEN/PACCAR WINCH,Randy,Vier,,918-259-3339,2020-04-23-00.00.00.000000,2020-07-21-00.00.00.000000,DEEW,ABF,,1,400-60536,5895,2,EA,,"WINCH,14K CRANE,7,000 LB SINGLE LINE,14.",,0,0,,,,,,,,,,,,,918-259-1575,,,,0,0,,3545,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58194,UT-5200,U-Tek CNC Solutions LLC,,,,,2020-04-09-00.00.00.000000,2020-05-15-00.00.00.000000,DEEW,,,3,400-60559,400-60559,368,EA,,"SPACER, LOWER TRAVELING BLOCK",,0,0,,,,,,,,,,,,,,,,,0,0,,3.661,,,Parts - Dee,Fab -OS,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58522,NO-4000,Norfolk Iron & Metal,TRACY,GILBREATH,,800-446-8200,2020-04-28-00.00.00.000000,2020-05-19-00.00.00.000000,LBAILEY,Company Truck,,2,400-60692,400-60692,63,EA,,"CRANE PED TUBE, 4 X 3 X .25, 26.75 L",,0,0,,,,,,,,,,,,,620-342-9292,,,,0,0,,15.85,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,57617,WI-4600,WIRE ROPE CORPORATION OF AMERICA,KATHY,CATON,,816-270-4816,2020-03-04-00.00.00.000000,2020-04-15-00.00.00.000000,DEEW,,,1,400-60828,115-HT 6X25FWIWRC XXIP 120FT,20,EA,"CABLE, 7/16 IN DIA. WIRE ROPE WITH THIMBLE, 115-HT 6X25FW-IWRC XXIP IWRC, 120 FT, MBF 11.2 TONS","CABLE, 7/16  DIA 120FT  WIRE ROPE, 10K29",,16,0,,,,,,,,,,,,,816-270-4769,,,,0,0,,192.84,"Wathena, KS",,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58405,WI-4600,WIRE ROPE CORPORATION OF AMERICA,KATHY,CATON,,816-270-4816,2020-04-21-00.00.00.000000,2020-05-12-00.00.00.000000,LBAILEY,,,1,400-60828,115-HT 6X25FWIWRC XXIP 120FT,20,EA,"CABLE, 7/16 IN DIA. WIRE ROPE WITH THIMBLE, 115-HT 6X25FW-IWRC XXIP IWRC, 120 FT, MBF 11.2 TONS","CABLE, 7/16  DIA 120FT  WIRE ROPE, 10K29",,0,0,,,,,,,,,,,,,816-270-4769,,,,0,0,,192.84,"Wathena, KS",,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58448,WI-4600,WIRE ROPE CORPORATION OF AMERICA,KATHY,CATON,,816-270-4816,2020-04-23-00.00.00.000000,2020-06-04-00.00.00.000000,DEEW,,,1,400-60829,115-HT 6X25FW-IWRC XXIP 120FT,2,EA,"CABLE, 1/2 IN DIA. WIRE ROPE WITH THIMBLE, 115-HT 6X25FW-IWRC XXIP IWRC, 120 FT, MBF 14.6 TONS","CABLE, 1/2 IN DIA. 120FT WIRE ROPE (14K)",,0,0,,,,,,,,,,,,,816-270-4769,,,,0,0,,235.67,"Wathena, KS",,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,56316,ER-5000,Ernest-Spencer Metals Inc,Dale,Miller,,785-484-3165  x216,2019-12-17-00.00.00.000000,2020-05-15-00.00.00.000000,DEEW,,,5,400-61488,400-61488,2,EA,,"WELD,CABLE GUIDE, 14K BASE",,0,0,,,,,,,,,,,,,785-484-3208,,,,0,0,,73.9,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58445,ER-5000,Ernest-Spencer Metals Inc,Dale,Miller,,785-484-3165  x216,2020-04-23-00.00.00.000000,2020-06-12-00.00.00.000000,DEEW,,,5,400-61488,400-61488,2,EA,,"WELD,CABLE GUIDE, 14K BASE",,0,0,,,,,,,,,,,,,785-484-3208,,,,0,0,,73.9,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58560,IM-4000,I & M Machine & Fabrication,JON,BARRON,,816-233-6841,2020-04-30-00.00.00.000000,2020-05-14-00.00.00.000000,LBAILEY,Company Truck,,1,400-61582,SUMMI-400-61582,60,EA,,"BAR, CRANE HOOK ANCHOR",,0,0,,,,,,,,,,,,,816-232-8255,,,,0,0,,3.42,,,Parts - Dee,Cranes,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58086,AL-7000,"All State Industries, Inc",Parker,Grease,,,2020-04-02-00.00.00.000000,2020-04-30-00.00.00.000000,LBAILEY,,,2,400-61797,400-61797,40,EA,,BOOM REST W/ LOGO AN PART NUMBER,,0,0,,,,,,,,,,,,,,,,,0,0,,25.38,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,56997,PE-3000,PERFECTION GEAR,WILLIAM,ESCHMANN,R,636-227-4281,2020-01-29-00.00.00.000000,2020-04-27-00.00.00.000000,DEEW,,,1,400-61809,SSD19510s,120,EA,,"ROTATOR, CRANE 6K-12K W/ENC",2020-04-10-00.00.00.000000,40,0,,,,,,,,,,,,,636-787-0700,SALES REP,,,0,0,,1787,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,56392,PE-3000,PERFECTION GEAR,WILLIAM,ESCHMANN,R,636-227-4281,2019-12-20-00.00.00.000000,2020-05-01-00.00.00.000000,DEEW,,,1,400-61811,SSD19560s,4,EA,,"ROTATOR, CRANE 14K, W/ENC",,0,0,,,,,,,,,,,,,636-787-0700,SALES REP,,,0,0,,2930,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
SUMMIT TRUCK BODIES,,58405,WI-4600,WIRE ROPE CORPORATION OF AMERICA,KATHY,CATON,,816-270-4816,2020-04-21-00.00.00.000000,2020-05-12-00.00.00.000000,LBAILEY,,,2,400-61984,400-61984,10,EA,5/16 x 104', 115-HT, 6x19S-IWRC XIP IWRC," imported thimbles""","CABLE, 5/16 IN DIA. WIRE ROPE, (6K22 E)",,0,0,,,,,,,,,,,,,816-270-4769,,,,0,0,,134.44,"Wathena, KS",,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
SUMMIT TRUCK BODIES,,58506,AL-7000,"All State Industries, Inc",Parker,Grease,,,2020-04-28-00.00.00.000000,2020-05-28-00.00.00.000000,LBAILEY,,,1,400-62117,400-62117,40,EA,,"TRAVELING BLOCK, A2B STOP, POLY",,0,0,,,,,,,,,,,,,,,,,0,0,,20.84,,,Parts - Dee,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
